Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12,Errore_13,Errore_14,Errore_15,Errore_16,Errore_17
2886,/content/dataset/DATASET-3/DATASET-3/curva_210.npy,1.078875539704797,-0.25150629212362363,-0.292101793058737,-0.26402526396888315,-0.11139988171065753,-0.021722939525197504,-0.21044671632752093,-0.00613223407624678,-0.25092067384666095,-0.7022334761587746,-0.8566378120507926,-0.46831764741725307,-0.8160865087214877,-1.548706022603294,-2.7279423431800605,-2.0474318065464834,-3.9951098005128505,-4.546607525791397,-5.102237727213038
2887,/content/dataset/DATASET-3/DATASET-3/curva_583.npy,1.255502640930484,-1.3444415119304298,-1.4844539759753503,-1.6392025951944005,-2.529980387601715,-2.8657976145338147,-2.110892490001369,-1.6432854216923876,-2.392835397050729,-2.4029190290062226,-3.0963728672712927,-4.619589979162131,-4.238595802282539,-5.1873877107426445,-6.122165079874777,-7.799105356887496,-8.015988898438703,-9.889360604731316,-14.427545691533302
2888,/content/dataset/DATASET-2/DATASET-2/curva_1159.npy,1.281594417595093,0.27926140231776425,-0.4966069319613969,-0.7091121825841097,-1.2277157781027443,-0.20180077713183123,-1.9042612083221433,0.13302102981096703,-1.7719174848755899,-1.6012324043833035,-2.099707252534891,-3.4764614832610126,-2.5701655632236577,-3.5088869977349146,-3.3028184814828103,-7.251755017851003,-8.507253079133122,-12.736215465540566,-12.750047003125964
2889,/content/dataset/DATASET-5/DATASET-5/curva_2695.npy,1.3575409970027876,1.1591862638363668,1.0339829694852094,0.4633938503696592,-0.20080356708951141,-0.1835922852177013,-0.3378264458281467,-0.3728110106124791,-1.942005728943462,-1.1069775576403147,-3.6535096483022786,-3.2533649073152158,-3.5878082141365217,-6.267183300796825,-7.868745766566324,-7.944211968814455,-10.495995256700573,-12.595964832919154,-17.67297685951774
2890,/content/dataset/DATASET-7/DATASET-7/curva_903.npy,1.024499174078422,1.791969358961194,1.7848016692039683,1.7520583591766417,1.6165704053890826,1.4484787718941428,1.2954904846733573,1.1115973533045336,1.584222714601603,1.157419369966798,1.2625493650261073,0.9895604536717681,0.5627571090369633,0.7505017100642963,0.44692212278179755,0.3753034045095177,-0.16280857684220484,-0.34844708721035306,-0.6133258041478311
2891,/content/dataset/DATASET-2/DATASET-2/curva_2965.npy,1.1115979441125006,0.6059415666352613,0.6236149448760369,0.4032017513185971,0.16961931717883183,0.040672290499774964,-0.37912406340505544,-0.7030895265577192,-0.18185355810222353,-1.0380043338753295,-0.5535092597480481,-2.015874067799408,-1.7282312576209597,-2.3986185273948455,-3.512706253075194,-3.1297902072832438,-5.709953292514531,-6.97383576775019,-7.526075217088018
2892,/content/dataset/DATASET-1/DATASET-1/curva_2848.npy,1.337417426704639,-1.1750039782731445,-1.3160851842851597,-1.6687881993151978,-2.3068089679745394,-1.8491418209001815,-2.7087139199003527,-2.1210360026155284,-3.3046099867898695,-3.3195131821684445,-4.439980334237335,-4.9544792837840586,-5.80089521270123,-7.288683346559048,-6.812547646360044,-8.529713070811317,-11.956592322024576,-12.689273338842092,-16.92621969675133
2893,/content/dataset/DATASET-2/DATASET-2/curva_2456.npy,1.2059261015527376,-1.1986837418303384,-1.3260062740681826,-1.3309884601122721,-1.5185914893676922,-1.886699909823658,-1.9966243320662693,-2.8350155280411173,-2.358860890398844,-2.731654938205799,-2.951523553270561,-4.238212640315768,-3.648792352488618,-5.149596815952437,-5.728815484736928,-7.119735067117217,-11.00098650422999,-12.629370517465674,-14.027199917395205
2894,/content/dataset/DATASET-3/DATASET-3/curva_2728.npy,1.0546254793708538,0.6868245450115116,0.643102717594873,0.28817371529847924,0.5640688454911664,0.26491117113523155,0.19331498321977428,-0.4638914515419112,-0.2197364690705066,-0.29890598283114167,-1.0295623748196414,-1.2982232833094722,-1.4675492850419556,-1.316037554252756,-1.6134544940114415,-2.4511999741450374,-2.482759266323749,-3.2891150063497943,-3.4445038278328686
2895,/content/dataset/DATASET-7/DATASET-7/curva_1582.npy,1.3050501289699117,1.2114856734217698,1.127850552371786,0.932281751401914,0.42069715228380755,-1.431040696039989,-0.48220773798559863,-0.9143956057618028,-2.0533532262817196,-2.0015425658846566,-2.9396151293784443,-3.5766158722292154,-4.407723902357417,-5.6995741240279045,-6.333341267834147,-8.76020302305496,-8.5018256711524,-12.5921823111105,-16.334351582765493
2896,/content/dataset/DATASET-1/DATASET-1/curva_413.npy,1.0769860825954063,-0.1432308531642435,-0.15899280506535124,-0.14856600823189373,-0.7412773849176505,-0.6131672505753605,-0.4993801258960152,-1.1549400720301497,-0.43794836111290564,-0.6392453114454516,-1.2933220401956336,-2.0948571419981734,-2.1530346835657452,-2.1479873169457275,-3.7078228406872347,-3.650951415920457,-4.440864291953218,-4.918570977450416,-5.255549112055278
2897,/content/dataset/DATASET-6/DATASET-6/curva_403.npy,1.2446544892949898,0.317724858468288,0.1825834927295693,-0.2418427639214286,-0.20757374856968264,-0.9268016520979137,-0.09880937228840059,-1.8772161102825016,-1.9628982263631947,-2.771850035932554,-3.6853137223935426,-4.208830876984497,-4.9847970831800685,-5.142216182207821,-7.080493910769653,-7.6897123368439555,-10.603287391640638,-14.364575213281277,-17.234121575072937
2898,/content/dataset/DATASET-2/DATASET-2/curva_658.npy,1.1700902668589943,-0.13664786204023405,-0.3859696294725818,-0.41865286868159496,-0.45461665746208646,-0.6274058522828048,-1.1274145847952584,-1.5133783735091788,-1.4367235443917798,-1.2372620552290428,-1.0962595519083622,-1.9129941387006795,-3.372471928491197,-2.5002125119952883,-5.302290872060799,-5.388461332543915,-6.032202963672565,-8.625243074956737,-11.219872520815914
2899,/content/dataset/DATASET-7/DATASET-7/curva_1046.npy,1.335429692148126,1.0220831237784964,1.0563972109766095,0.8945925427786385,0.24278556592332307,-0.2619457343773322,-1.3430537209963476,-1.7131174043691317,-1.2176162721649513,-1.5695231258392541,-3.194354070636489,-3.4855060654475354,-4.459047779762371,-5.586092366985312,-7.1932663751337795,-8.886207747954323,-11.52094762643297,-14.318866878996294,-17.12564137986881
2900,/content/dataset/DATASET-2/DATASET-2/curva_2048.npy,1.14735571641322,-0.07619279911744115,-0.0755901840177788,-0.11937328798290267,-0.862750962993981,-1.019389329244149,-0.9462027643817065,-0.8257005242802574,-1.0692401438679422,-0.6589423803219663,-2.4587666645342305,-2.7111377123066225,-3.1489479721268387,-3.1600859615550805,-4.904095619639997,-5.396452935895168,-7.951582518125622,-9.405007019187142,-10.681304240609975
2901,/content/dataset/DATASET-4/DATASET-4/curva_1790.npy,1.3734915087784496,-0.3043119824142206,-0.48392117709776716,-1.1368814039477033,-1.1897556290376892,-2.1310071002390645,-1.3551655078566236,-1.4528942955311541,-2.3847200595021087,-2.3983986180611727,-3.04087426449274,-4.118269053941245,-6.313764495555269,-5.899727720490809,-8.263566640411687,-9.109311221775537,-10.600465049058876,-14.81611694750887,-16.824764667892225
2902,/content/dataset/DATASET-7/DATASET-7/curva_2698.npy,1.1662290491577088,0.46717253734598746,0.263493482592169,0.05306805746107848,-0.17786224490759908,0.07986954705078601,-0.933741936814423,-1.1378503060467953,-0.3589920677640512,-0.8384750096687046,-1.1791667137209365,-1.8871062888559342,-2.1590872327929818,-2.8984894261419836,-4.177417257753359,-5.201782047129008,-7.275534526916004,-8.723326053425156,-10.818176273301077
2903,/content/dataset/DATASET-5/DATASET-5/curva_2175.npy,1.3413730314966943,0.6934563253393928,0.3000417638474437,0.1411757951741338,-0.11431082752783044,-0.10513933056705309,-0.5442158604548103,-0.42448872183505026,-1.4662712409534258,-1.9486457681211318,-1.7737119055475454,-4.077801677878026,-3.9050895926689684,-4.375128811908808,-6.31818864961272,-6.907439555123748,-10.994372355847197,-12.677555338776832,-15.635469753941026
2904,/content/dataset/DATASET-7/DATASET-7/curva_1643.npy,1.2665247623644529,1.023271463850764,0.8252740231762778,0.8331991916991872,0.4709192196721395,0.7747298961358715,-0.9031280506940986,-0.049751175043168734,-0.9151381635625453,-0.863464558822912,-2.0746976188455837,-2.913974847884497,-2.27395630961754,-4.366878486285097,-5.262083686064066,-6.53457208664148,-9.601480532609088,-12.37754847102575,-16.88407978011388
2905,/content/dataset/DATASET-3/DATASET-3/curva_2361.npy,1.311259172065653,-0.45280740617351983,-0.3898235220107282,-1.0279171798655238,-0.6306132385141492,-0.769090508082227,-1.5568436204820397,-1.1086834655038382,-1.3972020203234625,-2.4770010759746492,-2.777883672719995,-3.3808670879886615,-3.772989041179992,-4.542268820349609,-5.327185476072344,-6.400238855908174,-9.557706062689235,-11.032099879916895,-13.011310256005915
2906,/content/dataset/DATASET-5/DATASET-5/curva_2986.npy,1.3052838143174448,0.5957684649227296,0.33533682059044556,0.5482595080628425,-0.4645342789294765,-0.4419396693040707,-0.8417199610350778,-1.2064667351739038,-1.5591399143552573,-2.3660067580033366,-3.618537207350911,-3.1810748787102736,-3.559612218950297,-4.847961608860055,-6.292683232402066,-7.56654796149295,-10.737647538749776,-14.30354088516062,-16.3115934346987
2907,/content/dataset/DATASET-6/DATASET-6/curva_1047.npy,1.289161397088407,-0.8800743124491731,-1.1993561617898036,-1.068880406049642,-1.6065958699965162,-1.51800921230759,-2.2364858437391324,-2.333098933460834,-2.5705444654166008,-2.395886345330125,-3.0154011384958133,-2.793823529775349,-3.9971780299518325,-4.10435124108071,-7.647466161060282,-8.899071723848543,-8.73737795596247,-12.08129310768162,-13.4408486330858
2908,/content/dataset/DATASET-4/DATASET-4/curva_1762.npy,1.0084971494768376,1.5637175758619317,1.6631278841252866,1.5592494312099046,1.6615675796436264,1.710894478143386,1.704286825073325,1.7069109735197534,1.5579255364981928,1.5870275791788564,1.5601477883357089,1.5894507793208286,1.5147571125055923,1.7306228734455906,1.5880914231436247,1.336244095217461,1.3945427444867673,1.1410641891479585,1.0002821711436118
2909,/content/dataset/DATASET-2/DATASET-2/curva_1785.npy,1.191385536446083,-0.10462450280587586,-0.09247729494683553,-0.8905108287241179,-0.6975563341988018,-0.8071013355503451,-1.4446196234670634,-0.8320761550035286,-1.9105360870159547,-2.1837982341579574,-2.6461125602857165,-3.391775018334649,-2.407591027383078,-4.533992782701116,-6.652729990061966,-7.742476619327272,-9.12725831525787,-11.002751187319488,-14.159644411325207
2910,/content/dataset/DATASET-4/DATASET-4/curva_2803.npy,1.1382873681544006,1.0053516691799254,0.8570374555771292,0.8453289899078789,0.09418588466519055,-0.32539190475596635,-0.3347335428391251,-0.8263005925558349,-1.4161433505375243,-1.186393511671676,-1.3687753807503862,-2.203375340123895,-2.6766780212116488,-3.647894201207137,-3.8154781615285573,-5.103535057407324,-6.959106939526419,-8.103939348381331,-10.073600698300798
2911,/content/dataset/DATASET-1/DATASET-1/curva_2797.npy,1.051215811207652,0.589467421136017,0.6030075420328017,0.8826779453464584,0.5412264878906883,0.17056284330751662,0.48214438582012836,0.27695598757354234,0.4765196789819329,0.38965424676302896,-0.33981126145018464,-0.022854495063975015,-0.5767406968744093,-0.08722109993009758,-1.5581046183876899,-1.8907107707350077,-2.1626698824156545,-2.5659023940135377,-2.8870323299893763
2912,/content/dataset/DATASET-6/DATASET-6/curva_1195.npy,1.306336501712409,1.5973322045929594,1.519857000695691,0.8358303418345073,0.6000283078291577,1.3492472937388793,0.28554650845251867,-0.06465236372198957,-0.9354225529192983,-2.2787093566985344,-1.9379462160705252,-3.8909053840872767,-2.6510648596224615,-4.86353402156507,-7.866633532819732,-7.840698959265429,-9.502355010814735,-13.648492106258331,-14.59454738758196
2913,/content/dataset/DATASET-2/DATASET-2/curva_380.npy,1.1601902435093625,0.4983039709088064,0.983467871010451,-0.17538522122267775,0.6775612329947331,0.3415900100390051,-0.9999110869424574,-0.01749991288768116,-0.4130865568351866,-1.4753548580785347,-3.2197275582427958,-3.598494063589208,-1.3442255918432602,-3.9367052316976783,-5.359522502710324,-6.060471210852009,-7.724719634405812,-9.802607837839997,-10.756269624108667
2914,/content/dataset/DATASET-3/DATASET-3/curva_2885.npy,1.3638648032431155,-0.7448801825088727,-0.5964656379177219,-1.4226574172424535,-1.8389523483253352,-0.894623290750074,-2.381618156068927,-1.1264401665832013,-2.817019930171612,-2.8381196186664908,-4.444230703872753,-3.190940673258151,-4.32347126052344,-4.446957755575489,-6.464486544780895,-7.878462852648954,-9.196502880102852,-11.49341462003332,-15.371317103523705
2915,/content/dataset/DATASET-1/DATASET-1/curva_2261.npy,1.016214670929644,1.05932478717513,1.0474063764644488,1.0395937174749665,1.1325010135661044,1.1339204305897193,1.153088425768118,1.2928834065153518,1.2186748768344757,1.082316996813846,1.0227953275756598,0.8322180633967928,0.80879181714755,1.1794942746950312,1.024085706688037,0.7663148829119426,0.7791717511588981,0.46675923733324337,0.24868516734154453
2916,/content/dataset/DATASET-2/DATASET-2/curva_667.npy,1.3097640591900348,0.449661396219993,0.3256431985895396,0.1802908856467582,-0.7380408407966208,-1.042452453738654,-1.2416315405539218,-0.7797989129181914,-1.27082942533291,-3.221044253064636,-2.430080107543066,-3.7870718261336145,-3.930731244260656,-5.312715915345937,-6.401465719907076,-9.185986441077313,-11.556421449683693,-13.520052013750902,-16.934730076117532
2917,/content/dataset/DATASET-2/DATASET-2/curva_2284.npy,1.206794315932662,-0.21197041630848282,-0.07264859504809539,-0.019424972462235516,-0.3194845046946185,-0.18638593551832378,-0.6979965258982151,-0.1649700458067157,-0.44568810568885486,-0.6041933484529061,0.16099006890898657,-2.507994820933901,-2.0400062642101267,-2.833184437772525,-3.619250323238818,-3.6230830562683862,-5.337421076411446,-6.560556821739275,-9.852410219776555
2918,/content/dataset/DATASET-2/DATASET-2/curva_1705.npy,1.3203062840207522,0.2523954946382192,0.08324786143576794,-0.06289410456267744,-1.2847767351427846,-1.0163652458803487,-0.9836083539587894,-2.470128388679168,-1.4948433965118584,-1.4142513300036337,-3.7335440134266324,-3.323179973229589,-5.1390747095206635,-5.685612797115986,-7.013187868940244,-7.823388238204082,-12.449188665975953,-14.060452145786812,-16.007681432764493
