Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
1745,/content/dataset/DATASET-2/DATASET-2/curva_289.npy,1.2192276565988387,1.2029200484786537,1.4292971869917914,0.631545832591695,1.2304239957268486,2.2652099015446447,1.5944773095694684,2.601524609506309,3.7297144286060124,10.803391361312848
1746,/content/dataset/DATASET-5/DATASET-5/curva_804.npy,1.4202094518645931,-1.6831746911184295,-1.748201322573207,-2.1298749973996145,-1.7695131358252632,-1.9602618385243484,-1.6004707541461924,-1.5470611173904485,0.06378964322479855,3.1150302335680307
1747,/content/dataset/DATASET-7/DATASET-7/curva_669.npy,1.3430593176718515,3.3583303085213276,3.2412831401184317,3.008395932675103,3.8435608084264987,3.8379600832227205,2.9464595452393403,2.7302236222370393,4.303734498109377,8.130467716383617
1748,/content/dataset/DATASET-5/DATASET-5/curva_1676.npy,1.1769573757599752,-0.8149678962595027,-0.5505506983976693,-0.6025509241627292,-0.7559991945835817,-1.5086857503449556,-1.5294595062943395,0.41489720181653805,4.102243947131563,12.653293148865153
1749,/content/dataset/DATASET-5/DATASET-5/curva_2300.npy,1.2947156277179273,1.7238422677684595,1.7275252167341997,1.7284827834652923,1.7652294067709635,1.6448430124533349,2.2417017218411712,2.8590928717130084,5.466758850043195,9.220448058042722
1750,/content/dataset/DATASET-4/DATASET-4/curva_2249.npy,1.2048987015953871,-0.44390036800222654,-0.6367487351593286,-0.4656269745216702,0.29147996413675786,-0.3003919765793984,0.8337349049917986,1.0897249856311817,3.068073000033713,10.91500894835827
1751,/content/dataset/DATASET-1/DATASET-1/curva_52.npy,1.391239090076437,-0.5583996354630536,-0.6998924250484798,-0.5278526848864143,-0.7757242658909083,-0.8731746078006188,-0.8097843299981008,-0.6413262519232822,0.17655228369825923,2.4486627438683244
1752,/content/dataset/DATASET-6/DATASET-6/curva_1884.npy,1.373085836185783,1.6304968186239044,1.7191038071378155,1.5121197572494998,1.2038184865148842,1.2690712913032982,1.2299595449526057,1.4187117042001989,1.7329513621720785,4.722469197942074
1753,/content/dataset/DATASET-2/DATASET-2/curva_1826.npy,1.413967171320735,0.8627418311657465,0.8901251948190395,0.7740156861265668,0.535111013760999,0.3369694458485321,-0.5021097621545428,0.22645801396202814,0.6219655126391469,2.0478901005113004
1754,/content/dataset/DATASET-4/DATASET-4/curva_2746.npy,1.187646118685186,0.047961583868719515,0.1508654385815698,0.28003727883709756,1.2278227335055414,0.5320071837197234,-0.8303547351708095,-0.014912952409206173,-0.8515337376526778,7.7162560611533
1755,/content/dataset/DATASET-6/DATASET-6/curva_327.npy,1.3803154934464232,3.1979513664380343,2.9231417586696855,2.6023866099419526,2.315745161738575,2.065704691464872,1.679520328769414,1.5868433362816032,2.753056893321167,6.106925928518401
1756,/content/dataset/DATASET-3/DATASET-3/curva_2269.npy,1.2225518513087772,0.7420379167295974,0.6818556239033446,1.574800155312437,1.2862137751300367,1.0008841813708327,0.5226046183235716,2.4757208882010944,4.323732664498873,11.334160457580293
1757,/content/dataset/DATASET-1/DATASET-1/curva_272.npy,1.3922707372239116,2.0900598890394844,2.037727597750567,1.814621819917563,1.8644710672807956,2.2869138990236957,0.9974691884155328,1.7211994327687774,2.5427530455735736,3.648306947933687
1758,/content/dataset/DATASET-5/DATASET-5/curva_1921.npy,1.2441373780096798,-0.03801783708097222,-0.2748291123728424,0.1538170220174916,0.003490010160151861,1.2611145424637666,0.971096185978461,1.0073915981089732,4.694499557749434,10.533634173590723
1759,/content/dataset/DATASET-2/DATASET-2/curva_1934.npy,1.1609666574099182,0.005933013611433849,-0.09006351143060676,0.25604354489542414,-0.39191502995246663,0.025832603463982216,-0.5709599980943065,-0.15198019193156995,1.741017066296634,11.509785279928698
1760,/content/dataset/DATASET-7/DATASET-7/curva_247.npy,1.3089372523290723,1.455538641406862,1.2352322280090997,1.7723919042643053,1.8307243795769417,1.9125810990320506,1.3454947227179344,4.9409336401729,6.070079144343276,6.80421224387119
1761,/content/dataset/DATASET-5/DATASET-5/curva_2107.npy,1.1731955436086088,0.18575947847613467,0.300833662956074,0.8461278007146564,-0.38476461072295004,-0.25214224817706316,0.4998180121543656,-0.12378753750592908,3.8228454665823537,9.203307889828626
1762,/content/dataset/DATASET-1/DATASET-1/curva_173.npy,1.1509613931067268,-0.45842687902178597,-0.6781791236710895,-0.04729121651746862,0.843090150477018,0.05609601570618916,-0.3771526242372696,-1.8155215370631812,0.43813783576247456,8.392916372325098
1763,/content/dataset/DATASET-4/DATASET-4/curva_2070.npy,1.3568440804085242,2.217502707511731,1.813233983596297,1.8776337259855729,1.5472797405041054,2.556501897155688,2.1969791334024067,3.6192294332275554,4.9953456201896635,7.626694494041024
1764,/content/dataset/DATASET-3/DATASET-3/curva_822.npy,1.2695187508897712,1.125413444012786,1.3263994973307545,1.0509592103761682,0.9871345886044325,1.3367661859339612,2.266143575258041,3.89300003710838,6.106447685873323,10.362940539487997
1765,/content/dataset/DATASET-1/DATASET-1/curva_2968.npy,1.1691036705816265,1.886965640062559,1.7177727967510639,1.6221079226506327,1.581515099820339,2.1646609269151638,3.1742098349236336,2.0213981384786837,4.315285199020513,12.89538026991914
1766,/content/dataset/DATASET-3/DATASET-3/curva_334.npy,1.1898009511324985,0.8104604385292276,0.7674978376750932,0.8434238146509864,0.9365228088526227,0.27336781227299417,0.6424874899938816,2.689152453677789,2.7367539734207913,8.975308357150247
1767,/content/dataset/DATASET-2/DATASET-2/curva_1529.npy,1.1126810138511132,0.5197552189696604,1.0517653474371924,1.5244644407798424,0.893256177518004,0.9526207811355926,-0.09820019919653525,-1.9544127536756766,-5.939587200099501,6.026628410316235
1768,/content/dataset/DATASET-7/DATASET-7/curva_2122.npy,1.3809175940517897,0.7131715441153228,0.5957161940919455,0.36125438998824666,0.6563344116330418,0.5665034273361681,0.4920384964746619,0.010519904018836458,1.9562507365794033,3.63006285163399
1769,/content/dataset/DATASET-5/DATASET-5/curva_462.npy,1.2141058666602833,-0.14345288419785632,0.09120398463113598,0.2697175848729833,0.12690474094153456,0.4286330801655579,-0.5407072570148026,1.3723466368260777,3.363449296319147,10.830091633435547
1770,/content/dataset/DATASET-2/DATASET-2/curva_170.npy,1.1924619656567328,0.35656975850667755,0.24572407616148825,-0.020483506375492826,0.08867269902918991,0.6250566353775965,-0.2670971551645869,1.3741747095602048,5.231680431650591,12.665758852268546
1771,/content/dataset/DATASET-7/DATASET-7/curva_2652.npy,1.3625008362593358,1.436500235890121,1.308935437733948,2.1093651743126505,1.9146844936697833,1.502382467036622,1.3283763829673512,2.996290493509455,5.452639049939445,5.970370145007578
1772,/content/dataset/DATASET-2/DATASET-2/curva_897.npy,1.364634385932528,-0.12025392176174685,-0.3684329176195536,0.30655979026277197,0.9787658350096297,0.5093484988105764,1.1191909444223098,0.5234914693946592,2.3156565547239163,4.2802890077131766
1773,/content/dataset/DATASET-4/DATASET-4/curva_2977.npy,1.1679657627186442,-0.5348544923672875,-0.5835092304964109,-0.4331357761527201,-0.46881795876220506,-0.707661996303555,-0.24076226991027902,-3.239606801776939,-0.38835953613332336,8.44517507311841
1774,/content/dataset/DATASET-5/DATASET-5/curva_1826.npy,1.0052933377751236,0.3866858652076575,0.3509453718406929,0.6598267159756275,1.1241211012742773,0.7041406588131678,-0.07868761262463321,-1.5464313307719584,-1.6495261712936538,19.775808651508246
1775,/content/dataset/DATASET-5/DATASET-5/curva_2283.npy,1.3723068071433102,1.5465088634270554,1.3799050870416723,1.8164505888129352,1.9509480219311839,2.017784116383926,1.9844616237506119,2.2482617948372856,2.5768653535789445,4.515893903015292
1776,/content/dataset/DATASET-1/DATASET-1/curva_1033.npy,1.254618536841742,-0.050635123110116274,0.10815622170674706,0.526902832371179,-0.139399408849653,0.9334113355604958,-1.3345912280109506,3.790581857369092,8.23146610412893,12.12724147988928
1777,/content/dataset/DATASET-5/DATASET-5/curva_1226.npy,1.0404244892133965,-1.4839304493439769,-1.2129201689269518,-1.385095854202673,-0.5555314724010637,-1.8495703287955523,-1.9703694403854857,-4.538705441207332,-2.806762644202423,8.264533794678036
1778,/content/dataset/DATASET-4/DATASET-4/curva_2310.npy,1.0656099678083846,-0.31745553949009275,-0.3315287267523434,0.5513791892242924,-0.12215370862811198,-0.17422897627976283,-2.5695794187226157,-3.4342414138528836,-5.759695772023445,11.569208137729811
1779,/content/dataset/DATASET-7/DATASET-7/curva_122.npy,1.350623191955418,0.24090778394673884,-0.06776359819753684,0.08170000655000875,0.6919641236785546,0.45978096633304066,2.072494497233125,2.5584144981644688,3.626557641127928,5.808387342697775
1780,/content/dataset/DATASET-1/DATASET-1/curva_2529.npy,1.422145692343142,-0.01095349012788638,-0.13544821510160654,0.1618906540249624,-0.45210002836630175,-0.7697241947212846,-1.2253051469379348,-1.0701310054947955,-0.7236128641206628,2.2335559717165223
1781,/content/dataset/DATASET-2/DATASET-2/curva_1170.npy,1.205059469988333,-0.6775453411850372,0.06325684158078379,-0.29660884499153994,0.23768951108789757,-0.6026499892404811,-0.09801893741170052,2.1443306870342536,4.3005076248088265,9.290995336198847
1782,/content/dataset/DATASET-1/DATASET-1/curva_309.npy,1.0545216010138974,-0.5750793637474211,0.14155218606879585,-0.3939912184237106,-0.2935725908620325,-0.9603396167364999,-1.961665832376571,-3.9061222606523773,-5.121534704904749,6.749658587037663
1783,/content/dataset/DATASET-2/DATASET-2/curva_1694.npy,1.1311063824281835,0.3754892425558925,0.5737311383921195,0.808807453470644,-0.1864596083738058,-0.11279076988921106,-0.8402573759548979,-1.395387380175078,-1.5627811085943653,11.171789262170112
1784,/content/dataset/DATASET-6/DATASET-6/curva_696.npy,1.1257638450437055,-0.7819969329320562,-0.5964742976009665,-0.888810107737119,-1.1239113377383094,-1.2927877640088699,-1.244289266873231,-7.2713605794683795,-8.844268497815682,3.5915403571256688
1785,/content/dataset/DATASET-7/DATASET-7/curva_13.npy,1.2243400987816218,0.41693018355086303,0.11025600072230028,0.957789445764529,0.4998861488078512,0.09840653948782205,1.5693949572220065,2.3572916314662242,3.5019671126249747,9.843346986352007
1786,/content/dataset/DATASET-7/DATASET-7/curva_2957.npy,1.1595862923505835,0.10943566095196586,0.5643813544791284,0.7131377196740949,0.9755431254516703,0.8303951558464367,1.8449402953323277,-0.09120552629821792,-2.2141757725789453,11.146602820635437
1787,/content/dataset/DATASET-5/DATASET-5/curva_1211.npy,1.2191578721150476,1.1355049881055905,1.2685053807173121,1.0840629159448592,1.577255593708617,1.4230858252694891,0.7878969924176981,2.1895052322458146,3.5092911455502662,11.614023348582785
1788,/content/dataset/DATASET-5/DATASET-5/curva_2651.npy,1.3505030118209045,1.872571455732092,1.5662117678065943,2.0688934028652635,1.730924124872598,2.50156787265649,2.56786768583563,2.1629807026491075,3.383502799319705,6.349587491623546
1789,/content/dataset/DATASET-4/DATASET-4/curva_2307.npy,1.429162156968635,1.1428187602602549,0.728669784468718,0.9134774360293572,1.124251246612756,1.537224113049263,0.6127270891855945,0.6519474167554683,2.1431456433195257,3.1692968849828653
1790,/content/dataset/DATASET-5/DATASET-5/curva_604.npy,1.3930199142477049,0.9133286678193304,1.0879553718379125,0.7863849979471536,0.8886313891857116,0.794258004302985,0.1570921768793091,-0.2274100498314084,0.37239322786448503,1.9704252505549653
1791,/content/dataset/DATASET-5/DATASET-5/curva_1293.npy,1.1723444900292987,-0.3797140836429224,-0.3945295185558419,-0.5975630044214992,-0.19628537369497864,-1.2015588989942534,-0.6942751536711745,0.7897596084194433,1.9460346494749665,10.746911410361097
1792,/content/dataset/DATASET-4/DATASET-4/curva_2823.npy,1.3876045185171542,0.1765851449909472,0.008501968629324397,0.43249425091785854,0.21085469727852774,-0.948339326214962,0.47184109210039016,0.5641773036789601,1.9671842862904083,2.3359019886295083
1793,/content/dataset/DATASET-2/DATASET-2/curva_2301.npy,1.122267821724583,-0.8464052044613776,-0.7405976859502799,-0.4702844913844314,-0.6371695353888344,-1.5119908996632034,-1.0704481901491674,-2.6917537599135386,-5.326011501172268,10.229573845526465
1794,/content/dataset/DATASET-2/DATASET-2/curva_1564.npy,1.3392974260543642,4.305542846617653,4.4565374165017415,4.450191087314796,4.369121849958967,3.580601574583967,4.518193829233827,5.070288864968344,5.153538818524455,8.095948034477797
1795,/content/dataset/DATASET-5/DATASET-5/curva_163.npy,1.331093220381069,-0.11582675042571418,-0.3514881749757713,0.049881364587195505,-0.04743174019204444,0.33505909286672225,0.9203348174694178,2.265093381911858,4.2800460272534,6.494335603036348
