Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
1894,/content/dataset/DATASET-1/DATASET-1/curva_308.npy,1.4099559826092003,-2.9833494259175377,-1.0303105217245636,10.139942234414386,16.77838278574085,20.881180584608433,23.863998750640683,26.52751102423856,28.069088502255813,29.5498081783118
1895,/content/dataset/DATASET-6/DATASET-6/curva_113.npy,1.2690931560646923,0.19894220912942867,6.489622546930378,21.01666546762563,28.787706062062036,33.60404789216348,37.16307142128125,39.9211085515889,41.99338636666041,43.63814515346767
1896,/content/dataset/DATASET-7/DATASET-7/curva_1362.npy,1.2792344669818343,-0.4043050069874438,5.855790976074089,20.213512583273758,27.630465506851245,32.59757312967545,36.100752401565515,38.81070264901584,40.851600940443575,42.58124701668695
1897,/content/dataset/DATASET-5/DATASET-5/curva_1895.npy,1.1869748503871214,5.755393330360949,12.935776498380541,28.951596841685895,37.10743468414087,42.523081239697554,46.549943565308496,49.415233815578276,51.718322785943926,53.453235491021125
1898,/content/dataset/DATASET-4/DATASET-4/curva_2413.npy,1.2034434941350751,-3.3205103084545446,10.86959862026491,26.804709676643583,35.41226539744897,40.51559857771762,44.495476859375636,47.37882404318126,49.55499198304546,51.43350354969301
1899,/content/dataset/DATASET-6/DATASET-6/curva_2417.npy,1.413379393065051,-5.23719335083092,-2.251963723890951,9.513911724588388,16.088952780057216,20.678800401603183,23.812820752431822,25.902180130170727,27.73024452725871,29.217197521399775
1900,/content/dataset/DATASET-4/DATASET-4/curva_1438.npy,1.1015723122196288,3.1992982442954925,20.3940795127584,38.01625757702081,47.48961591446263,53.587758751764135,57.497615834618856,60.9701535148735,63.3447685686165,65.30095472594401
1901,/content/dataset/DATASET-5/DATASET-5/curva_964.npy,1.117605826158265,-2.5742797246773415,19.067287574795277,36.40611740024651,45.53831920368889,51.35752638939738,55.45575441600539,58.95694290017989,61.05423104497066,62.957471466713386
1902,/content/dataset/DATASET-3/DATASET-3/curva_207.npy,1.3056953590952936,-1.1250741371762523,3.5509644605771316,17.381564528947006,24.96978550017379,29.798726795066028,33.65569281804655,36.040133607067446,37.942343053020345,39.60657862153662
1903,/content/dataset/DATASET-7/DATASET-7/curva_2787.npy,1.425225238075349,-3.452582671422218,-2.831420273146732,8.59752543941755,15.110301342331772,19.333969315768094,22.526453886299052,24.86769377062453,26.957738036755146,28.148133281295706
1904,/content/dataset/DATASET-6/DATASET-6/curva_1199.npy,1.0545751960795258,2.0764634623984457,25.622636381157953,43.9645122004043,54.25030012413341,60.21185821956436,64.64152248623303,68.08385884784353,70.51285783670488,72.74122184450226
1905,/content/dataset/DATASET-2/DATASET-2/curva_1071.npy,1.4106264224345857,-4.165653992969467,-1.3453404470397263,9.710095659128246,16.671253592588148,20.68816727840119,23.824397487620956,26.189334415729252,27.990953044069204,29.368164337367492
1906,/content/dataset/DATASET-4/DATASET-4/curva_2889.npy,1.0390884105153395,1.4693353872673696,27.42220503080216,46.48127589772425,56.336982037711,62.99971917334055,67.28112120567981,70.54789105306017,73.14576104562967,75.21689625053878
1907,/content/dataset/DATASET-1/DATASET-1/curva_2747.npy,1.2244188598937868,0.15285121927987017,9.736633721300262,24.696869737133635,32.964014345096466,38.689602172895114,41.97581415584286,44.876333870191914,47.03058849237669,48.797699601187425
1908,/content/dataset/DATASET-1/DATASET-1/curva_2436.npy,1.4073918972593673,-3.546213607256766,-1.7135977097015747,10.288734766930261,16.66779920670988,20.94908944715215,23.990567746801847,26.421031561429377,28.30707633923144,29.730557367664513
1909,/content/dataset/DATASET-4/DATASET-4/curva_2498.npy,1.1645586603974152,0.620804395865439,14.957704215739584,30.998483453727953,39.98425119837357,45.366021120592855,49.63798555886847,52.33906444895362,54.56613653044078,56.43911561560847
1910,/content/dataset/DATASET-5/DATASET-5/curva_1403.npy,1.3746598761710955,1.2182900152151948,2.3712638924040785,13.462634352258776,20.207251852356453,24.13434099789016,27.26779933988014,29.629695793942535,31.47996298842508,32.93792829044829
1911,/content/dataset/DATASET-7/DATASET-7/curva_1898.npy,1.4299806451280013,-4.219705158199994,-0.20709817381719708,9.826217955975384,15.876688461254556,19.832657708737795,22.665138745439563,24.733336871018174,26.547748307689123,27.919344824897045
1912,/content/dataset/DATASET-1/DATASET-1/curva_1062.npy,1.160109982937121,-0.19590275811150099,15.31339033354675,31.61942930186394,40.25629614857268,45.97143945231108,49.98461934703359,52.910692806217995,55.29153198052753,57.123144470966636
1913,/content/dataset/DATASET-1/DATASET-1/curva_663.npy,1.3305725987600918,1.5102019437549936,3.353390977813616,15.911651783030642,23.068506739858087,27.716597642507303,31.356832402736924,33.637963733875026,35.650406898370726,37.15856732814944
1914,/content/dataset/DATASET-6/DATASET-6/curva_170.npy,1.3866373277549888,-8.45918306147395,-2.1698123487180045,10.879160389850643,17.675465739869438,22.382351615628487,25.977623243125798,28.13663104703682,29.981494611716087,31.518851324117193
1915,/content/dataset/DATASET-7/DATASET-7/curva_1538.npy,1.368570406653896,-4.52486342544922,0.08566596749453126,12.908853903687604,19.573629283694792,24.189632313198995,27.49495120541439,29.884262740071577,31.749152610138047,33.31564214673384
1916,/content/dataset/DATASET-4/DATASET-4/curva_2122.npy,1.099576830181711,-0.21440584224999668,21.04477566832947,38.22402792880216,47.67819094133777,53.806305978878996,58.05815299104239,61.16707945900449,63.68505628432794,65.59092993228063
1917,/content/dataset/DATASET-4/DATASET-4/curva_2894.npy,1.289665723531917,-1.2124146791918322,5.819227406107408,19.47451412336924,26.664349193396575,31.969729170823097,35.388472721131066,38.137868290667676,39.786368002870134,41.46683119167958
1918,/content/dataset/DATASET-6/DATASET-6/curva_2942.npy,1.1684837847586955,0.6577984190419052,14.109080808097769,30.585598478946547,39.118684603214994,45.11366054657031,48.827649857759326,52.110678599678714,54.15470833176804,55.908020510734204
1919,/content/dataset/DATASET-4/DATASET-4/curva_1611.npy,1.3018366139633115,-3.768195788032259,3.862229500821046,17.7285326224023,25.503690231948216,30.208951219817358,33.9399687226387,36.338915468015614,38.3522153698255,40.05908581564607
1920,/content/dataset/DATASET-2/DATASET-2/curva_1416.npy,1.4117026194934863,-6.443565592728643,-3.1289490414954706,9.299417512683778,16.18303104402571,20.668576129757135,23.560123678052836,25.949119187916526,28.078208984593335,29.276096830945363
1921,/content/dataset/DATASET-5/DATASET-5/curva_2772.npy,1.1977655329462975,2.912378248332539,12.111042352969804,27.570508299616137,36.301248719326125,41.814049852826905,45.31174962728013,48.17487265670138,50.46449196794275,52.068921855097
1922,/content/dataset/DATASET-1/DATASET-1/curva_2913.npy,1.2667976570877642,2.5372554681660713,8.111563319459043,21.539007288042672,29.096358509578053,34.16252242167046,37.67372499851761,40.31811662216887,42.28568686657106,44.0337560920707
1923,/content/dataset/DATASET-1/DATASET-1/curva_237.npy,1.392800382397258,-1.3669391269061026,-1.6389415648477936,10.740647615457586,17.576122025467413,22.015093702652326,25.216985042341094,27.614901050664635,29.48559972256727,30.997398456945984
1924,/content/dataset/DATASET-1/DATASET-1/curva_1280.npy,1.1487681419462912,0.8314915436526954,15.979251971555527,32.88649085692888,41.52407153420531,47.603847462466156,51.21194538419215,54.40614883517303,56.698042378281,58.52668268880744
1925,/content/dataset/DATASET-6/DATASET-6/curva_238.npy,1.3145874875088142,2.640466849883322,6.043401248507937,18.417934676262377,25.31535074386219,29.658212005785025,32.9610558302518,35.40100393601316,37.321393753588346,38.87633756677605
1926,/content/dataset/DATASET-3/DATASET-3/curva_2609.npy,1.0852573340739593,0.08125414147356988,22.457615130469893,39.97699419267123,49.65595475888197,55.7199312076409,60.073251934585,63.395177617954616,66.17007875349351,67.85984884254505
1927,/content/dataset/DATASET-1/DATASET-1/curva_2176.npy,1.4179469230815225,-3.8887451218527396,-3.058658364569856,9.173622659102536,15.498969971618415,20.173517094666003,22.953675004083202,25.42823645838528,27.208019528473095,28.732009200041453
1928,/content/dataset/DATASET-7/DATASET-7/curva_524.npy,1.366255630541794,3.6541079382196013,1.7890661575205715,13.767011942598328,20.427305787495182,24.783571356864588,27.7674809209496,30.26261546529088,32.09817097390076,33.61093247608995
1929,/content/dataset/DATASET-5/DATASET-5/curva_1685.npy,1.1213743996511487,-4.746315526096941,18.861600508539173,36.1988349269452,44.75563185385981,50.73651104716957,54.980200262751545,58.09163070986673,60.55173112037533,62.38493384934787
1930,/content/dataset/DATASET-2/DATASET-2/curva_1824.npy,1.3198104288220456,4.177136904295917,3.7513135266470523,17.06801959093497,24.11560554678887,28.668921182949358,32.15075417700141,34.731195418577975,36.73545426518097,38.1810381577121
1931,/content/dataset/DATASET-2/DATASET-2/curva_744.npy,1.2979271738655764,-1.162262353387703,4.958561966650697,18.79887602587833,25.90932349702649,31.06771739057238,34.27551412031543,36.89218227362627,38.900241860298316,40.810107824391004
1932,/content/dataset/DATASET-6/DATASET-6/curva_1004.npy,1.2707776355993556,-3.3156592534556606,6.008930525238741,20.44831304610753,28.202844043835356,33.308222401546296,37.13058573625766,39.60007283056797,41.739869328809554,43.47413074688183
1933,/content/dataset/DATASET-6/DATASET-6/curva_2353.npy,1.3929475199240156,0.7289003624203101,0.7730741764179859,11.77922051885713,18.292000081367465,22.47203447492802,25.49877618543593,27.877943785171183,29.723348656286092,31.07950286443741
1934,/content/dataset/DATASET-3/DATASET-3/curva_1526.npy,1.382191531918942,-0.14789113594527475,-0.31437288241427375,11.810396453722047,18.516305713304707,22.96158871184309,26.150830246298263,28.597766259851852,30.5584255322272,32.00475824901422
1935,/content/dataset/DATASET-2/DATASET-2/curva_2921.npy,1.3794041511364346,-3.4254480530945064,0.2280486506368777,12.195442076940822,18.914649177419236,23.408506305684778,26.564841593541573,28.943940052720247,30.853011309666268,32.29532137612804
1936,/content/dataset/DATASET-2/DATASET-2/curva_1508.npy,1.1614700156734443,-0.5303358875479661,15.25568599451907,31.33094992595303,40.071265240772036,46.08271641133711,49.762179728171525,52.7172099080665,55.05976849925948,56.86094594957425
1937,/content/dataset/DATASET-2/DATASET-2/curva_813.npy,1.28862606819173,-2.077174159268886,4.5385094780718545,18.928744410317385,26.33667437452758,31.498990598955203,34.936565824332675,37.69215585007622,39.7832807219098,41.45691330032764
