Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12
2638,/content/dataset/DATASET-3/DATASET-3/curva_654.npy,1.3284288951154837,-9.499099589263565,-8.954647354068518,-9.853380263771161,-3.679071562268425,-4.563749789549385,-4.191363487492001,-1.4241833250069547,0.8222273584803779,-4.352561682278646,-5.193012553508281,0.5406586754060934,-2.7474669937466007,-3.333401293935457
2639,/content/dataset/DATASET-7/DATASET-7/curva_2853.npy,1.2717642360338213,-10.87627696064433,-6.901963134432543,-7.040047271856666,-4.851270172430198,-3.9454227743211217,0.5872833611273407,-2.996146415062348,3.989536999816147,0.23618639901932836,-1.0616909831973003,2.7721597805245612,2.4647114134049914,2.2770190851973333
2640,/content/dataset/DATASET-1/DATASET-1/curva_2449.npy,1.2848953389626214,-12.772260337304001,-5.729861623778072,-10.678955145615364,-4.181365797878093,-5.08757241426183,-1.1303713105494015,-3.3088492094954263,-3.630020513458091,-3.968537763748187,-2.9711578146359994,-4.06131229528356,-4.371742282146425,-1.3100505525668034
2641,/content/dataset/DATASET-5/DATASET-5/curva_1768.npy,1.079900496023493,3.838585551533433,-3.155912985217858,0.22363907652404422,-1.1476408992582368,-6.742847672505088,-0.6916779487720357,-4.050914221073042,3.774411038386183,-1.3443878905458695,1.220678384952137,-0.9510418482128993,-3.3966080117994255,3.9311511166133877
2642,/content/dataset/DATASET-1/DATASET-1/curva_1105.npy,1.0188703821251963,-2.588782192438761,-0.7571611477074878,-2.691021755374503,-1.7245900647301873,-5.247683074798315,-2.935385146442302,1.9291612382013552,2.9826669303216495,-1.6930293518925985,-1.4231639646127399,-1.7245187307814775,-4.247712477436152,-5.6382475622820065
2643,/content/dataset/DATASET-3/DATASET-3/curva_731.npy,1.089921443980156,-1.978271046591671,-2.552747692344353,-2.0879884696732987,-3.8480073696011265,2.9403792201810797,0.5888148036863139,-4.737290171709742,-3.141065932725212,-6.601881151288605,2.0306469784257004,3.3065885244688413,2.9078297474131336,1.9928188982950887
2644,/content/dataset/DATASET-7/DATASET-7/curva_291.npy,1.1147538906608645,-3.6996091048954933,-0.875982403183294,0.12038596008102033,-3.4026842680717166,-0.04949073074228195,1.885109070126487,1.4277785409700048,2.3243478655707035,2.8376586174520537,-1.071481993633611,1.0711316449718356,0.08856589655612732,2.838137907174035
2645,/content/dataset/DATASET-3/DATASET-3/curva_739.npy,1.059812108560214,-4.155384748266846,2.736451782102988,-3.575750287961891,1.0601227587794086,-2.6141675057799336,-2.75236534975483,1.2157566476629305,-2.8182719789347632,-4.22211885701886,-0.21190996893688654,-2.536113955218431,-3.5410828809806083,-2.0820988329056775
2646,/content/dataset/DATASET-1/DATASET-1/curva_2615.npy,1.328530784717134,-11.873574127271231,-8.536687675405902,-9.613383069122317,-6.604433233834134,-4.2017912017270005,-9.24299179783762,-2.156969465023777,-1.5832121014136806,-3.5813571975784533,-3.146183232011632,-6.626809418772658,-3.1049175075983513,0.964003120957408
2647,/content/dataset/DATASET-4/DATASET-4/curva_1939.npy,1.3732140380932465,-14.569200265091625,-9.597381158425172,-8.349997472451875,-10.989007470946447,-7.0940666836010875,-7.1575698428332055,-2.932513662247052,-4.422267088338599,-2.802574317360915,-2.677134751160636,-4.963231129754318,-2.515961921727384,-2.6040092466944245
2648,/content/dataset/DATASET-6/DATASET-6/curva_562.npy,1.432615117858984,-20.460957927927677,-12.369697458538168,-11.060784359837797,-11.453120980940506,-10.309262365723974,-6.444163020056698,-4.874362119981801,-4.970607952966965,-2.8190482021677994,-3.0728461802788787,-4.11006075199464,-2.32824485064447,-4.813499041546768
2649,/content/dataset/DATASET-2/DATASET-2/curva_60.npy,1.2837949001642326,-6.723122984458716,-7.368314719409224,-4.081530205810218,-3.5447354675924747,-5.650162216844286,-4.189426743845884,-2.5884924784462156,-1.0767653238254316,0.9005799569916981,-2.5596105736236114,-0.325199520981982,-1.1371003556839645,-4.930340979685205
2650,/content/dataset/DATASET-6/DATASET-6/curva_1233.npy,1.0464471829510502,-1.2992535870989401,-1.4952236764302957,-1.8564952617111579,-1.297935502678888,-0.2901809051713713,0.16514818472968343,1.006797343516014,-4.129266732623134,2.7818878616668563,-2.485968405713169,0.11700500888478663,3.168124099309548,0.6905578806319679
2651,/content/dataset/DATASET-1/DATASET-1/curva_2150.npy,1.2322204997862398,-10.61215816972187,-9.279858782855282,-4.6277782282728,-5.690381973284903,-1.6616595231936346,-2.973891628079711,-0.3655591264251127,-5.425470951010243,1.0750766414131174,1.8419393239800976,1.1207127764207092,2.8264631261697515,0.8855153775121664
2652,/content/dataset/DATASET-2/DATASET-2/curva_542.npy,1.0876574570283468,-2.9103273105245937,1.922716607516465,-1.8930678926054327,-5.020902395612075,0.2903396916353359,-1.0451558360001771,-2.9150335421299003,0.6037545847609342,-2.521903323596788,0.45213898111754774,-2.9679256565308374,0.2897447562133847,3.6679964843034285
2653,/content/dataset/DATASET-2/DATASET-2/curva_1646.npy,1.318910510001337,-10.180434759712835,-7.3595731235491595,-9.716268087950152,-6.359310940008099,-6.581057882121468,-0.9389465969892334,-0.7393305566031555,0.39199061808105806,-3.7343450384287498,-5.28639558316369,-4.033296502349206,-3.628057666264523,-4.7477432654914065
2654,/content/dataset/DATASET-3/DATASET-3/curva_690.npy,1.3465126375030194,-14.801948842519982,-6.554706020100054,-6.924806387244814,-8.54228499130056,-3.095621940165279,-4.9242944567248665,-6.464979530485612,-3.4003668385412356,1.2422132061105495,0.3832315466387972,-1.262466695570326,-0.1922221414308679,0.11628416418114051
2655,/content/dataset/DATASET-2/DATASET-2/curva_771.npy,1.0227221512117357,1.44393781244524,-1.1189146672705572,3.3799401808010754,0.590654682470144,1.0351884505240252,-0.2902749844119763,-1.2497668922296914,-1.5242821454859472,-0.6194269052392761,2.24328576105655,-1.2670786950299695,0.15727157366017272,2.0361342801333144
2656,/content/dataset/DATASET-6/DATASET-6/curva_2761.npy,1.2357344885985582,-7.919738334550211,-4.149597882832697,-3.5645301839318146,-7.450745928480396,-3.2086478312951368,-2.283659914637478,2.1996176720826983,3.5900282417357667,3.6667653399183773,3.039387817737886,0.38917943260043136,-1.0780091864697268,0.9754538404454669
2657,/content/dataset/DATASET-7/DATASET-7/curva_1437.npy,1.0888676799647683,-4.718831276422188,-3.894100451456321,1.3447067186778587,-0.8084272605014854,3.2941588653955094,4.223816053091846,-1.2060902077423226,-0.3968349003325218,-0.830502784428738,1.707506134805685,-0.10111801071897553,1.298879561040337,3.7368567479988415
2658,/content/dataset/DATASET-7/DATASET-7/curva_2306.npy,1.3308948085686254,-11.372183094457169,-10.378833367590664,-7.894679641083949,-5.220386422383073,-4.139384766822092,-1.8898897591008754,2.9942973856663686,0.8984166646265388,-0.35633342194255757,-1.9208933206551395,1.1478761515832088,-0.4150510329221341,0.4570816767655997
2659,/content/dataset/DATASET-2/DATASET-2/curva_193.npy,1.0990773551261694,-4.888044651142531,1.5591002256321482,0.29598236892270696,-0.308389342013474,0.33666872859795977,0.9957650832568798,5.430940482517259,5.945797843872819,7.294174736941628,4.471220039974981,1.470844392397555,-1.7694961212404225,0.45529407561066704
2660,/content/dataset/DATASET-2/DATASET-2/curva_2936.npy,1.1421804125470143,-4.186039127008563,-1.25098700253706,0.933771560542186,-1.2222475613482275,-3.6345121903833633,0.2182496021786768,-2.035309584261954,3.187784186002858,-3.376583607816308,-3.5352226991592683,0.31909474410908956,-1.6331321881874892,-1.2121659411781835
2661,/content/dataset/DATASET-6/DATASET-6/curva_1823.npy,1.2511982127692274,-7.824843807620939,-7.862783100615712,-2.276288234183744,-4.35167797144558,-5.424866939377498,-1.686940122198675,0.9283195415724141,4.128563035737016,1.0303644796229605,2.492865900663202,2.5777696500696523,-1.3898228256622986,1.4362696609072783
2662,/content/dataset/DATASET-7/DATASET-7/curva_271.npy,1.0058034654396086,0.617876217017108,-1.030329552563032,-5.391898617240062,-2.2045329793536905,-6.796183059226972,-8.350500723293337,0.45314684298463437,-2.01872181133049,0.6424448004306323,0.9015845244348631,3.0637774970935125,-0.7805815441574053,0.6270387386273333
2663,/content/dataset/DATASET-6/DATASET-6/curva_927.npy,1.0537656351918088,1.2198317992200978,-0.37298524918588993,0.03929998320108952,0.3112723465574158,-0.717194335213604,-0.27147162872061237,1.734512893186989,-1.4087535425574582,5.1128521204188875,1.8845720027471875,1.5693338329081878,-0.10341387125977915,1.1634494996741793
2664,/content/dataset/DATASET-5/DATASET-5/curva_1580.npy,1.0442838535931949,-4.309507956926986,0.2012795125569118,-2.1738166608546274,-0.7973318554522183,1.8020740839990952,0.3793675302512631,-0.7489234797701781,-4.017300919991222,-3.5094649262213755,4.246996823189985,3.5445835694689802,0.3429566112669209,-0.043422185492254906
2665,/content/dataset/DATASET-2/DATASET-2/curva_2690.npy,1.2477263452882923,-7.232403646010805,-5.37959817920529,-5.501487924336481,-4.019187066848621,-3.911893708525466,-2.1783112496548727,0.08708746584223931,-0.8155531384872372,1.4555890762341845,1.3616139811930696,3.564519853700336,0.36593388116514897,0.19857763145727128
2666,/content/dataset/DATASET-7/DATASET-7/curva_2614.npy,1.1303468567170052,-1.3505132593483902,3.7974689401092756,-2.1075604280946374,0.7743548748536563,0.05168182588210507,-0.35066378764796746,1.7321886397693473,2.2133581292375095,2.864568430239162,-0.4856531575515867,-0.6218038487164204,-1.893164069004722,6.017341560392369
