Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12
2847,/content/dataset/DATASET-6/DATASET-6/curva_994.npy,1.1359923307640791,-5.768638943646907,-4.910599104341559,-7.180397078585965,-3.8995379978010454,-2.8706583401862407,-2.8457249612978335,-0.9901295956831926,-1.5247385971435912,-0.16270030613267805,-0.30245735160229403,-0.21046829464279157,-0.9653746121824548,-0.003466681868077266
2848,/content/dataset/DATASET-4/DATASET-4/curva_1383.npy,1.1382137974664643,-6.047482102693489,-5.868293294803079,-3.7918543525186283,-5.01629549638839,-5.659988531220616,-1.9249350841980344,-0.39812788247590664,0.1657790550678086,-0.5960325942590136,0.6701553839231675,-0.16452994155664238,-0.36417323198898705,0.10901341483366171
2849,/content/dataset/DATASET-3/DATASET-3/curva_501.npy,1.126118735010008,-5.484897742014652,-4.137699568879223,-3.7860374860312933,-2.6953557364831924,-2.9301499868614913,-0.7971532564748682,-0.03187008503220147,-0.2034667847000203,0.5702744844005482,0.6681724658026449,0.5893290223032055,0.47390086603066395,-0.1321816412353015
2850,/content/dataset/DATASET-5/DATASET-5/curva_1638.npy,1.211789734339171,-11.36217445766723,-10.393775227104483,-11.29503381617403,-8.64209802482427,-6.851070996027896,-7.151015048647341,-3.3717790103821033,-0.9387792368878026,-0.8372173346495884,0.045261549715120274,0.32307132491922447,0.906432503021327,0.752968179608295
2851,/content/dataset/DATASET-3/DATASET-3/curva_1568.npy,1.211925708282014,-11.830788455966177,-9.980806547971573,-9.36570005573155,-6.553840870365156,-7.1496877836272485,-5.10410016186597,-2.1292526089488497,-2.2356426019137663,-0.5177629133643191,-0.4781420838836716,0.8062692050746193,0.9447453811988885,0.40278200912224527
2852,/content/dataset/DATASET-1/DATASET-1/curva_1114.npy,1.0263267259496869,1.7630786000056968,2.031620644632251,2.2160574580675907,1.520926154228257,1.4482153757091294,1.2257622079458175,-0.11418361178638689,0.6918142065841089,1.2237179432462382,1.1304715966086092,0.9889062661627424,1.1362443213568532,0.8212765607972392
2853,/content/dataset/DATASET-2/DATASET-2/curva_2199.npy,1.0448564080127622,-0.14488284410392493,1.4858619407960971,0.272156007123227,0.9293119393813924,0.9472927680283979,1.5593369004957895,0.9493920525912464,0.8068917037326814,1.4758104750359373,1.794947365209819,0.9363513881600742,1.6433653287858883,1.452832436396934
2854,/content/dataset/DATASET-1/DATASET-1/curva_792.npy,1.1492536936132,-6.737019678669892,-6.349607588530408,-6.647803598258377,-3.609706141696381,-2.79731183663535,-2.904918814683143,-1.725474140892673,-1.6563085991900817,-1.332616353483563,-0.3257950967618583,-1.1615281044069972,-1.0001487556054198,-0.7566794102480078
2855,/content/dataset/DATASET-4/DATASET-4/curva_2177.npy,1.1211813700096662,-5.077632559122627,-3.616263147242699,-3.4776795138033125,-3.151858057372704,-2.0369370966197486,-1.0192926175559862,0.04702731600259833,0.5038620861695972,-1.0935816958773759,-1.1998638809211153,-1.2372689156333878,-0.4371222734298434,-1.0830980789853062
2856,/content/dataset/DATASET-6/DATASET-6/curva_1606.npy,1.2578337270449342,-13.837536407850534,-12.99659229473072,-11.62176069204256,-9.611529716861897,-10.21948268724924,-7.929774173505375,-6.0463785572243465,-3.126900216171148,-1.7215610277176199,-2.9114421687061314,-1.9050614550519054,0.6074026647277556,-0.3680439824654072
2857,/content/dataset/DATASET-7/DATASET-7/curva_374.npy,1.0158197512397895,1.3927935584156221,1.295390736501213,1.0680314266494346,0.883846210993212,1.3773734008257987,1.1118274906716727,1.421662346597483,0.8651753809129923,1.560091706513431,1.1454608024315156,1.3416629445504318,1.2009217345239849,0.9801107107719947
2858,/content/dataset/DATASET-2/DATASET-2/curva_2763.npy,1.2888453499490355,-15.813066536227188,-13.36975055983338,-13.141477612560875,-11.208113041147708,-12.920733602852383,-9.859397294576315,-5.648094392524298,-5.223847085170359,-2.5621734208021065,-0.7613144507919336,-0.9423419274539047,-0.5631757523935713,1.6686085261022565
2859,/content/dataset/DATASET-3/DATASET-3/curva_2988.npy,1.3769236271237069,-20.62338612353115,-20.99284286913996,-16.635272235971605,-17.466199278586576,-14.266797710588413,-10.72663086379842,-6.736768130041821,-2.5701334079119587,-2.4058977031690443,-0.453250320579854,1.1943878960582093,0.2636034671224824,-0.7711940222656101
2860,/content/dataset/DATASET-5/DATASET-5/curva_1588.npy,1.2095438471615445,-11.367898182790363,-11.285090399248151,-9.657260075928367,-7.881613621024901,-6.822103701201672,-6.018606038613919,-4.279011817963894,-2.183744270430828,-1.7760327268014318,-0.07570370606002053,0.9716048288518477,0.6972806385264606,1.0334790570210932
2861,/content/dataset/DATASET-5/DATASET-5/curva_2789.npy,1.2663229114032224,-14.567054242123556,-13.539442253887191,-12.754574885737515,-10.33985616204263,-8.405204321382755,-7.709805846016135,-5.840918913287913,-4.003530603797497,-2.4681939455946593,-1.483245364565029,-1.5402554250336935,-0.8665652058494939,0.15306386771094227
2862,/content/dataset/DATASET-5/DATASET-5/curva_142.npy,1.272059142141187,-15.670377431470467,-13.920837529671998,-11.724358547062709,-12.52527278010842,-9.68183232842977,-5.516017478213554,-4.620340014748503,-2.501212268678098,-2.008372248132909,-1.410479239751409,-0.4278730059768475,-0.7998974048283959,-0.44811515171515537
2863,/content/dataset/DATASET-7/DATASET-7/curva_296.npy,1.287647039573417,-16.699043586534113,-15.285748547990627,-14.413356547099552,-14.338497033142456,-11.37220499394658,-10.559322881222242,-3.4800902793738646,-1.9414060178480734,-1.8015003815730721,-0.1768656219545656,-0.5129465118470414,-0.1845311769331059,-0.1954555185691899
2864,/content/dataset/DATASET-3/DATASET-3/curva_609.npy,1.3727154066054152,-21.624301941206653,-18.931992915908822,-17.836064812360274,-18.214938893578804,-16.101622550572202,-10.33861673370594,-9.82197657509558,-5.203999303127678,-3.881500539017299,-2.3314237476672393,-0.7058986658242258,-0.29016885890909094,1.0604840670081657
2865,/content/dataset/DATASET-6/DATASET-6/curva_1857.npy,1.0543175719011977,0.20952785734266322,-0.01574827845452557,0.40129071937439986,0.38396874386540103,0.6584632604659006,0.6990658806048137,1.2375622289021895,1.2927618923714663,0.7739393282683845,1.422156597152787,1.166216494266561,0.7592405239852914,0.7328505169108767
2866,/content/dataset/DATASET-2/DATASET-2/curva_121.npy,1.0703568407643735,-1.399584598221568,-0.679076607316281,-1.4138403944956435,0.6597988216587102,0.16058979322676717,0.5012699121546547,0.09872186486544723,0.1373016135321641,0.3517845234119659,-0.5611098931483061,-0.5613549146467667,-0.5464977019673786,-0.2325694757350609
2867,/content/dataset/DATASET-6/DATASET-6/curva_2293.npy,1.381807963492894,-21.464375362009804,-20.585856790432103,-19.439209447192614,-16.916210878015214,-15.477132358037638,-15.083911334474434,-6.377300806995212,-6.25293322744964,-2.798834205636668,-3.146538903611467,-1.4678181371982033,-1.6769033659625252,-0.3633657045828373
2868,/content/dataset/DATASET-1/DATASET-1/curva_2628.npy,1.15792398311642,-7.873645888087699,-7.116256876240095,-4.973128469917838,-6.3271589942792525,-4.747377786851908,-3.2894698276065446,-2.5020603400283563,-1.2075354225677557,-0.7335495849010567,-0.09593362334481582,-0.991626843342169,-0.031362833296042246,0.17390062524867198
2869,/content/dataset/DATASET-3/DATASET-3/curva_915.npy,1.0799097646310811,-1.4542506668334236,-0.8696789420275304,-0.7689165977411758,-0.9406364736963173,-0.9558921222287168,-0.5915227685692084,0.16340001857531572,0.3395574999646284,-0.13650262927434256,-0.8833670781926355,-0.8712464543948245,-0.9209432197297467,-0.8591479082359897
2870,/content/dataset/DATASET-3/DATASET-3/curva_968.npy,1.1137828177714328,-3.946184354788429,-3.4537347205584794,-3.4259708789763783,-3.3335817191704025,-2.757754935393587,-2.890516188664361,-0.7095026749592158,-0.04993483623314748,-0.2920175536209544,-2.0666985762609875,-0.8053810453880766,0.09340107990698472,-0.4333412869478888
2871,/content/dataset/DATASET-7/DATASET-7/curva_1261.npy,1.1884182785922834,-9.3743471423271,-8.618677797552612,-8.858396729262342,-7.409570734600596,-5.3898449458419595,-3.768767988952435,-3.656381558670579,0.32727804051505466,0.7279531182710763,0.12232627833022001,0.366498938623057,1.1198812335845973,0.536262232633244
2872,/content/dataset/DATASET-3/DATASET-3/curva_2553.npy,1.332537776253996,-19.29419044070945,-16.388733131125097,-15.758672865413601,-16.01656020272728,-12.134786361058726,-10.955341169001427,-6.075136197897595,-1.6858001412975843,-0.554645643617753,1.3464940458124703,-0.07764308263098757,-0.028260972041209902,1.6885904061300603
2873,/content/dataset/DATASET-3/DATASET-3/curva_2665.npy,1.0737077922697031,-0.9830201342985808,-0.9774355354835448,-0.3667824153527403,-0.4940624169741571,0.33405697947893376,-0.40444237396228716,-0.2715666709436972,-0.0004860254806379288,0.13856271320626223,-0.028264685988033663,0.3232430644772537,-0.1865875072651972,-0.3120244802518307
2874,/content/dataset/DATASET-7/DATASET-7/curva_888.npy,1.073617777853434,-1.4501041440678584,-0.09087870349756448,-0.5178753994847164,-0.7601318461522762,-0.1925202615136449,-0.5404599449298452,0.1512445010139769,0.11062785045435027,0.41639639149070845,0.11993259434963925,0.38066528665175864,0.5096881077296321,-0.040002406924516586
2875,/content/dataset/DATASET-2/DATASET-2/curva_1569.npy,1.2912870573664266,-15.698514528099919,-16.550048321159093,-12.721363541466642,-10.03447942157484,-10.88567163731484,-7.808059991566983,-6.102130541423135,-5.347503156995257,-1.100607724982495,0.030511719729417703,1.0360414928189474,1.7969095871863077,1.6603894413503917
2876,/content/dataset/DATASET-2/DATASET-2/curva_1979.npy,1.341973569558127,-19.189131477488992,-16.54680819941476,-16.985919202399305,-15.806168148742328,-12.683000911460427,-12.850181464061356,-5.942710974201228,-4.367340734006789,-2.8068763900538145,-0.8011361491999779,-0.4684806054274153,-0.2728562627399721,0.8806007188820026
2877,/content/dataset/DATASET-7/DATASET-7/curva_2765.npy,1.33173208032301,-19.611862634756385,-18.33300522697876,-15.495763580178338,-13.795704791627339,-14.73485479088817,-9.067765392397598,-5.708430607211348,-1.2191725871829757,-1.3704699420907736,0.46787079762669437,0.7235241200836052,2.015182096877808,2.5255219855302378
2878,/content/dataset/DATASET-7/DATASET-7/curva_2554.npy,1.2451154608565955,-13.872621066889193,-12.011232915790401,-11.33254018541003,-9.598009593807062,-7.6798275526758735,-5.481007867473625,-4.120252304000237,-1.827261225952636,-0.9049062397859464,-0.14198008990034752,0.38812174814982237,0.7412740454753274,1.3129468664183928
2879,/content/dataset/DATASET-3/DATASET-3/curva_2710.npy,1.0379673656144024,0.8707909790761297,1.2884270964369722,1.6505682814722291,0.26776595492729044,1.3682929406820303,1.0401240258907887,0.6726997968013576,1.4073874666829187,1.6528652571479567,0.9437888660507616,1.530597241928962,0.9442712309426645,0.5829799269074268
2880,/content/dataset/DATASET-6/DATASET-6/curva_2018.npy,1.41849807058794,-25.614932499565914,-20.669089081571094,-17.468283788852098,-19.803696533916536,-18.235980892306756,-11.919283405208187,-8.26633939477749,-5.1393456363731325,-3.8478160660051066,-3.148106587804394,-1.7275602037282567,-1.420447746709678,0.22139037385434254
2881,/content/dataset/DATASET-7/DATASET-7/curva_1390.npy,1.040904231133884,0.6827328359703525,1.3295914893425844,0.8058927445848666,0.7537839865231185,1.1719825380358202,1.3797304218248554,0.7541962755978928,1.3328439920435813,1.5013556988832653,1.3548098377496107,0.9784586273264972,1.3221015711508517,0.9900714362659726
2882,/content/dataset/DATASET-4/DATASET-4/curva_1598.npy,1.2110894762286233,-11.582781428347019,-10.264557961140909,-9.398085619786404,-7.762036853470969,-6.134256328700698,-4.730505777225614,-2.3022216668576188,-0.17751982522293236,0.3260357711670095,-0.1813980242334026,-0.26039910356851487,-0.5930580217356535,-1.2614272329258844
2883,/content/dataset/DATASET-2/DATASET-2/curva_310.npy,1.3873600154208972,-22.05356644230782,-19.757995412935518,-20.304875412244655,-17.507131303658834,-16.891906341359018,-14.516931766223976,-7.474015122385734,-5.3188545833617775,-3.2682994729836023,-3.0702245312107626,-1.19237922170167,-1.4416656268167856,-0.9060762085196886
2884,/content/dataset/DATASET-6/DATASET-6/curva_410.npy,1.1058563890813895,-2.9645115475803165,-3.256310400551686,-3.14563402449579,-1.776166135712209,-1.7472331082130346,-1.9166055851381574,-0.5519670541487752,-0.339841824965185,-0.03990421053260969,-1.0915399894854674,-0.1441558159515802,0.02320083528712492,0.06224533066790366
2885,/content/dataset/DATASET-1/DATASET-1/curva_2503.npy,1.2173895276384832,-11.659858982333981,-10.389085249609943,-8.632079531292396,-7.572915368776307,-6.099384220007577,-3.9111591290270273,-2.9410648716757475,-1.361484132654722,-1.1024998701438544,-0.8517998138521409,-0.6676671734916464,-0.616258092344412,0.7698874106799527
2886,/content/dataset/DATASET-3/DATASET-3/curva_210.npy,1.078875539704797,-2.499352325938464,-0.9062717233737456,-1.0109316539282893,-1.2229254701887915,-1.7359491796110325,0.2643681628732661,0.11347753664302437,0.7558676382667644,0.8649031317963505,0.6395284903773227,0.48555508114193774,0.6223466711192658,-0.25150629212362363
2887,/content/dataset/DATASET-3/DATASET-3/curva_583.npy,1.255502640930484,-14.597790061554013,-12.837256285731346,-9.618982541111137,-10.842577157721799,-9.847430926091524,-5.30013069175915,-7.2922082047444,-5.1605549952000604,-4.660513193595444,-2.7813495706428935,-1.4010123962909098,-1.24884640220547,-1.3445174714931831
2888,/content/dataset/DATASET-2/DATASET-2/curva_1159.npy,1.281594417595093,-15.499676681005164,-12.605387909294025,-12.0707110811274,-11.661085491224437,-11.326784576080417,-10.773318436600743,-6.36246249438803,-2.439589151237243,-1.4957146085737938,-0.29245455339765275,-0.9016375120679978,0.258853605772801,0.27926140231776425
2889,/content/dataset/DATASET-5/DATASET-5/curva_2695.npy,1.3575409970027876,-20.538462103316384,-18.51167560011804,-18.292495194240292,-16.644198829429076,-15.508412288682305,-12.225430521764611,-7.004915041926678,-3.843395749932902,0.10545187503357531,1.2511436841228953,1.3951037632078216,1.198139960970729,1.1591862638363668
2890,/content/dataset/DATASET-7/DATASET-7/curva_903.npy,1.024499174078422,1.0772366587378328,1.7721883969688503,1.0481121011691057,0.8002217398250522,0.9819273295147226,0.715582494217812,0.7813367390523617,1.750987860057056,0.8902134810302207,0.9801237712154206,0.712115007939154,1.0919792933521268,1.791969358961194
2891,/content/dataset/DATASET-2/DATASET-2/curva_2965.npy,1.1115979441125006,-4.125097388427893,-3.561308043237326,-3.7583533416572354,-2.6298309271952833,-1.8181424245934492,-1.9143164877386407,-0.4090122340100564,0.21341669383861794,-0.2615553463822261,-0.5845449130422257,-0.7223286288416704,-0.039823083939097365,0.6063061873028501
2892,/content/dataset/DATASET-1/DATASET-1/curva_2848.npy,1.337417426704639,-18.9809977595724,-17.528301659330282,-17.56084446215754,-15.598979622199074,-15.331756059131079,-9.163918906682362,-8.742600581829194,-4.513801066369727,-4.016433660792873,-3.2246746661229655,-2.1927531736777395,-1.4950839699266363,-1.154235769402283
2893,/content/dataset/DATASET-2/DATASET-2/curva_2456.npy,1.2059261015527376,-11.171161767620868,-10.005844268371952,-8.572111495997712,-9.231806308799928,-8.625818275318226,-6.526261810484357,-0.21976326648490066,-0.8234381421604187,-1.1904196395826026,-0.5107071149960988,0.8079312285858107,-0.10991792656044998,-1.1986837418303384
2894,/content/dataset/DATASET-3/DATASET-3/curva_2728.npy,1.0546254793708538,0.07668576520403574,0.8522169386930668,1.1640571079718218,-0.29854427174599885,0.9965848755506955,1.5245926320879293,1.1198831416987547,0.7878775794232873,0.7583981259841474,0.9487259775977358,0.2992511172809782,1.2695863170622401,0.6868245450115116
