Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8,Errore_9,Errore_10,Errore_11,Errore_12,Errore_13,Errore_14,Errore_15,Errore_16,Errore_17
31,/content/dataset/DATASET-1/DATASET-1/curva_1142.npy,1.2129023334269429,0.8050840994019717,0.6801057491959169,0.6726754540751417,1.5127115968961153,0.45876944480457116,0.28272255829223614,0.5256912430550451,0.2369417187782535,0.9225142132948579,0.6406151066095748,0.32160383805121323,0.2298161050711609,-0.09028611951683821,-0.08377969706981019,-1.7235750655094597,-7.226239337809262,-9.325484449649544,-11.47326236215965
32,/content/dataset/DATASET-1/DATASET-1/curva_1985.npy,1.2246887806130755,-0.3076391228636121,-0.48653743297608226,-0.40152204364465427,-1.0813239414598128,-0.2773960710371012,-0.6581158927591232,-0.5989341241382071,-0.3198550964851993,-0.7407075550532801,0.6458200517621447,-1.2567180679039394,-0.5473739549959385,-2.164963539364539,-2.2732622824034063,-4.805258861182778,-6.379085085071175,-9.17942426209749,-12.280247188684278
33,/content/dataset/DATASET-3/DATASET-3/curva_1837.npy,1.159302420020604,-1.1423579850273862,-0.9408141915490815,-0.013579064543002258,-1.3320765049087493,-1.0537301301299622,-0.5773155640257109,-0.12963127133872396,-0.4817673533624249,-0.648298054147177,1.312651076470484,-0.9233539180120326,-2.1130587046371794,-1.2809296258903264,-2.508629530724776,-3.9755084476156224,-6.31000254689075,-6.315668395370675,-8.095269243244287
34,/content/dataset/DATASET-5/DATASET-5/curva_1605.npy,1.204668040678087,0.3535508305284892,0.4572964392313568,0.12799022343452068,-0.10399263662092821,-0.27007071281896594,-1.3153443342691673,0.22269124168007998,1.0352596233118305,0.6679740440848528,-0.7841478181331567,2.0564770090927578,-0.4799962510698849,-0.5641980237189408,-2.3763618763075276,-4.263316773399765,-6.713698198793717,-9.052872723138183,-11.809691602242713
35,/content/dataset/DATASET-5/DATASET-5/curva_2354.npy,1.2005919083502976,0.06636795915858996,0.12978582221974,-0.08158719623113868,0.5130334624944025,0.17045586560450132,0.44050058482699983,0.3459447197993919,0.5690242766171245,0.9573854599443145,-1.6314474847982239,-0.5970819819749507,2.4109522717669134,0.0073487360435945245,-3.1332503978813624,-4.074618921617312,-6.172660954625142,-9.827464077018515,-11.612527487582238
36,/content/dataset/DATASET-7/DATASET-7/curva_2430.npy,1.2242250876622138,1.0332944877899717,1.2538106002576705,1.3099474627665588,-0.9546223346193156,0.6103253816670611,-1.1922667629852164,-0.02689860490391006,-0.553095270342818,1.3948197773593551,0.1369937685370437,0.71732136523127,-0.3895242354036497,-1.754842841838384,0.15923428787274202,-2.498848586305707,-5.291046466092989,-9.376144939048984,-11.52916158866351
37,/content/dataset/DATASET-5/DATASET-5/curva_2116.npy,1.2738033622392386,0.887721526298453,0.7565710651450237,0.9767398784100143,1.0640081851215688,0.808155291053237,1.8477945610357156,1.4435808662919654,1.1281422018394547,0.30068891770910255,0.003826938385003115,-0.13653231781444974,0.1387020950956655,-0.37220821785917707,-0.8371119897101051,-1.6823371252554966,-3.4683754376065288,-8.155979664636808,-11.892457613092425
38,/content/dataset/DATASET-2/DATASET-2/curva_2792.npy,1.3815625764280328,0.30055186898559944,0.24611413155640696,0.2749681169682344,-0.09052145063768317,0.3055391906267586,0.804642383861309,0.6801491716837234,0.08318920555577104,0.05996105701251758,-1.058251677873957,0.09143813200723847,-0.46319862884409485,-0.5613832879353583,-2.5117107929056868,-0.8676289967381636,-3.497863047311294,-3.981529703493883,-8.558355082098549
39,/content/dataset/DATASET-4/DATASET-4/curva_1425.npy,1.3588271835058632,0.4722781212310431,0.4431255936700917,0.0321828624001295,0.9516762158949575,0.021295625956211154,0.3298492061085497,-0.45981319482097016,0.7426430307626108,0.17262031686769183,-1.3323273773591642,-1.3932994106268777,-0.8077397944417256,-1.8716886155316863,-1.6271600567876603,-4.350460570019838,-6.027542403059041,-8.226272879282634,-16.318963647067058
40,/content/dataset/DATASET-4/DATASET-4/curva_729.npy,1.0520257568372144,-0.01558838608849169,0.08620161677741413,0.06726684055689441,-0.36673726717627475,0.35466524228103663,-0.515031352393475,-0.09197338100322743,-0.6693310817739759,0.3763082240770825,0.24571379203549676,-0.09535013941957385,0.2834700304357192,0.7234231253117807,0.5848513847966785,-0.5180228430710436,-0.39507710878460506,-0.7827131110154602,-0.8692963696037254
