Indice,Percorso_Coordinate,Dimensione_Frattale,Errore_0,Errore_1,Errore_2,Errore_3,Errore_4,Errore_5,Errore_6,Errore_7,Errore_8
2541,/content/dataset/DATASET-1/DATASET-1/curva_2139.npy,1.324606353975276,0.35556112438846005,1.185450350998717,2.2839956731342674,3.183613809972649,4.19398103938554,3.958551471552843,5.481068007014019,6.260991447668346,6.412400738540566
2542,/content/dataset/DATASET-1/DATASET-1/curva_2333.npy,1.01231458113389,1.2846085709082964,1.9497121661056098,2.917645153195524,4.3123136941586715,5.281824653659288,6.125663064152366,6.114935206942296,6.772254923307715,7.092701081815315
2543,/content/dataset/DATASET-4/DATASET-4/curva_197.npy,1.2151386821721608,-0.212845922350408,0.561857353527395,1.412590798436362,2.2402306926486375,2.9875238662976566,2.3045473104768064,2.2091319009287935,3.0942211718954558,3.509963946502252
2544,/content/dataset/DATASET-4/DATASET-4/curva_2077.npy,1.260685260369215,0.08736827187988681,0.9569339447488849,2.4403396047858243,3.5188998459644196,4.272157800517969,5.025529226016216,5.5227967293310805,5.345290348175177,4.46112474708837
2545,/content/dataset/DATASET-5/DATASET-5/curva_2999.npy,1.1744196689162378,-0.315134284858812,0.8415337548910804,1.3575640992887656,1.8197359715322727,1.3805041948538699,1.4116255811382106,1.6030028208658544,2.343074664959549,2.049867762086274
2546,/content/dataset/DATASET-1/DATASET-1/curva_1354.npy,1.1819596478254633,-2.1440467958895746,-1.2893414722114533,-0.18515546687443016,0.38486996836157533,-0.1472331122885039,0.17520775901789576,0.7562468142559841,0.13942357974372918,1.1741592303789736
2547,/content/dataset/DATASET-7/DATASET-7/curva_2107.npy,1.1167750223303663,0.12557512319151187,0.6991759161187912,1.571062784629662,2.2119551399846173,2.697876222604008,2.383984140632526,3.1849287940586364,3.793093368575512,4.095243585275667
2548,/content/dataset/DATASET-6/DATASET-6/curva_2022.npy,1.2571648469549896,1.3141542451214983,2.2455716088647493,3.244162232282192,4.355650206021618,4.195568476798057,4.015080641586514,4.754953701910979,5.929290964910787,4.4298404352269936
2549,/content/dataset/DATASET-5/DATASET-5/curva_530.npy,1.3473666697517572,0.6007254148601268,1.840890137014908,3.3507466695479584,6.069093602303036,7.955308320974491,10.815694238173265,12.5517655928227,14.975293599476316,16.167557545389776
2550,/content/dataset/DATASET-7/DATASET-7/curva_128.npy,1.402634766213957,1.370531014099606,2.1657441839695863,3.75193804440515,4.681757654482052,6.227615477209442,7.631217800746061,9.52073934466344,10.878532303841219,11.14490653347661
